rhyme_class(sara|mat)	word	raw_sara	raw_mat	norm_class	old_sara	old_mat	old_differs	tags	source
อิ|กด	คริสต์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	คริสป์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	คิด	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	คิดส์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	จริต	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	จิตร	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	ชิต	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	ชิท	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ชิษ	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ซิท	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ซิสต์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ฑิตย์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ดิช	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ดิตถ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ทิต	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ทิตย์	อิ	กด	-	อิ	กด	N	karun	classical
อิ|กด	นิท	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	นิทธ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	นิสม์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	บริดจ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	บิด	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	ปริตร	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ปิด	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	พนิช	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	พิชญ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	พิตต์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	พิตส์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	พิถ	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	พิท	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	พิทท์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	พิทย์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ฟิด	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ฟิตช์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ฟิส	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ภิษฐ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	มิช	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	มิตร	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	มิท	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	มิทธ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	มิส	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ริดจ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ริตซ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ริสก์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ฤทธิ์	อิ	กด	-	อึ	กด	Y	karun|rue	classical
อิ|กด	ลิต	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	ลิตร	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	วิตร	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	วิทย์	อิ	กด	-	อิ	กด	N	karun	classical
อิ|กด	ศิต	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	ศิษฎ์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	ศิษย์	อิ	กด	-	อิ	กด	N	karun	classical
อิ|กด	สถิต	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	สมิธ	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	สวิตช์	อิ	กด	-	อิ	กด	N	karun	dict
อิ|กด	สิฐ	อิ	กด	-	อิ	กด	N	-	dict
อิ|กด	อวิช	อิ	กด	-	อิ	กด	N	-	classical
อิ|กด	อิท	อิ	กด	-	อิ	กด	N	-	classical
อิ|กน	กลิ่น	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	กิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	กิล	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	กิ้นส์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ขมิ้น	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	คลินต์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	คิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	คิล	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	จิณ	อิ	กน	-	อิ	Cant find Marttra in this word	Y	-	classical
อิ|กน	จิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	จินต์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	จิ้น	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	จิ๋น	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	ชิณ	อิ	กน	-	อิ	Cant find Marttra in this word	Y	-	classical
อิ|กน	ชิร	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	ซิล	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	ดิ้น	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	ตฤณ	อิ	กน	-	อึ	Cant find Marttra in this word	Y	rue	classical
อิ|กน	ติน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	ติล	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	ถวิล	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	ทิล	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	นิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	นินทร์	อิ	กน	-	อิ	กน	N	karun	classical
อิ|กน	นิล	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	บิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	บิล	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	บิลล์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	บิ่น	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	ปฏิญ	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	ปิน	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	ปินด์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ปินส์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ฝิ่น	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	พิณ	อิ	กน	-	อิ	Cant find Marttra in this word	Y	-	classical
อิ|กน	พิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	พินทร์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ภิญ	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	มิล	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	มิลล์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ยินส์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ยิลด์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ริน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	รินด์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	รินทร์	อิ	กน	-	อิ	กน	N	karun	classical
อิ|กน	รินท์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	รินส์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ลินซ์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	วิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	วินส์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	วินห์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	วิลล์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	ศิลป์	อิ	กน	-	อิ	กน	N	karun	classical
อิ|กน	ษิณ	อิ	กน	-	อิ	Cant find Marttra in this word	Y	-	classical
อิ|กน	สิญจน์	อิ	กน	-	อิ	กน	N	karun	classical
อิ|กน	หมิ่น	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	หยิน	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	หยิ่น	อิ	กน	-	อิ	กน	N	-	dict
อิ|กน	หิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	อิน	อิ	กน	-	อิ	กน	N	-	classical
อิ|กน	อินช์	อิ	กน	-	อิ	กน	N	karun	dict
อิ|กน	อินทร์	อิ	กน	-	อิ	กน	N	karun	classical
อิ|กน	ฮิน	อิ	กน	-	อิ	กน	N	-	dict
อิ|กบ	กริบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	กิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	กิฟต์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	กิฟท์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	กิ๊บ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	กิ๊ป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ขมิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ขยิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ขริบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ขลิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ขิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	คริปท์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	คริพท์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	คลิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	คลิฟ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ควิบบ์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	งิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	จิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	จิ๊บ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ฉิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ชิพส์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	ชิฟ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ซิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ซิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ดิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ติบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ถิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ทริพ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ทริฟ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ทิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ทิพ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ทิพย์	อิ	กบ	-	อิ	กบ	N	karun	classical
อิ|กบ	นิพ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ปริบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ปิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	พริบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	พิพม์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	ฟิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ฟิฟธ์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	มิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ยิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ยิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ริบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ริฟ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ลิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ลิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ลิปต์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	ลิปส์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	ลิฟ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ลิฟต์	อิ	กบ	-	อิ	กบ	N	karun	dict
อิ|กบ	ศิลป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	สิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	สิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	หญิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	หมิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	หยิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	หริบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	หลิบ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	อิบ	อิ	กบ	-	อิ	กบ	N	-	classical
อิ|กบ	ฮิป	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กบ	ฮิพ	อิ	กบ	-	อิ	กบ	N	-	dict
อิ|กม	กริม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	กริมส์	อิ	กม	-	อิ	กม	N	karun	dict
อิ|กม	กริ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	กิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	กิ่ม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	กิ้ม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ขิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	คิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	จิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	จิ้ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	จิ๋ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ฉิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ชิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ซิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ดิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ติม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ติ่ม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ทิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ทิ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	นิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	นิ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ปริ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ปิ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	พริม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	พริ้ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	พิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	พิมพ์	อิ	กม	-	อิ	กม	N	karun	classical
อิ|กม	ฟิล์ม	อิ	กม	-	อิ	กม	N	karun	dict
อิ|กม	ภิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	มิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ยิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ยิ้ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ริม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ริมส์	อิ	กม	-	อิ	กม	N	karun	dict
อิ|กม	ลิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	ลิมป์	อิ	กม	-	อิ	กม	N	karun	dict
อิ|กม	ลิ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	ลิ้ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	สนิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	สลิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	หงิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	หยิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	หยิ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	หริ่ม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	หิม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กม	อิม	อิ	กม	-	อิ	กม	N	-	dict
อิ|กม	อิ่ม	อิ	กม	-	อิ	กม	N	-	classical
อิ|กา	กฏิ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	กฐิ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	กิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	กิต์	อิ	กา	-	อิ	กก	Y	karun	dict
อิ|กา	คณิ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	คติ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	คริ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	จิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	จิตร์	อิ	กา	-	อิ	กด	Y	karun	dict
อิ|กา	ฉริ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	ชนิ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	ชลิ	อิ	กา	-	อิ	กา	N	-	dict
อิ|กา	ชิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	ซิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	ฎิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	ฐิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	ดิ	อิ	กา	-	อิ	กา	N	-	classical
อิ|กา	ตริ	อิ	กา	-	อิ	กา	N	-	classical
